파일명	파일명 재정리	시청각기록물 등록번호	제목	유형	MIME 유형	Image 사이즈	재생시간	생산일	생산자	제공일	제공자	수집일	수집자	주제어(사업명)	주제어(약어)	주제어(단위과제)	주제어(1차)	주제어(2차)	위도/경도
안성_20180407_안성 아양동 석불 입상 표지판_정지연_14.jpg	M-A320552.jpg	M-A320552	안성 아양동 석불 입상 표지판	사진류	image/jpeg	1333x2000		2018-04-07	정지연	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안성시	풍경	37.035018/127.302954
안성_20180407_안성 팜랜드_정지연_27 (2).jpg	M-A320555.jpg	M-A320555	안성 팜랜드	사진류	image/jpeg	3000x2000		2018-04-07	정지연	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안성시	풍경	37.035018/127.302957
안성_20180407_안성 팜랜드_정지연_27.JPG	M-A320556.jpg	M-A320556	안성 팜랜드	사진류	image/jpeg	5760x3840		2018-04-07	정지연	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안성시	풍경	37.035018/127.302958
안성_20180407_안성 팜랜드 대장금 포토존_정지연_29.jpg	M-A320553.jpg	M-A320553	안성 팜랜드 대장금 포토존	사진류	image/jpeg	1333x2000		2018-04-07	정지연	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안성시	풍경	37.035018/127.302955
안성_20180407_안성 팜랜드 신사의 품격 포토존_정지연_28.jpg	M-A320554.jpg	M-A320554	안성 팜랜드 신사의 품격 포토존	사진류	image/jpeg	1333x2000		2018-04-07	정지연	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안성시	풍경	37.035018/127.302956
안양_20180316_안양사_신기철_25.jpg	M-A320573.jpg	M-A320573	안양사	사진류	image/jpeg	3000x2000		2018-03-16	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927795
안양_20180316_안양사_신기철_26.jpg	M-A320574.jpg	M-A320574	안양사	사진류	image/jpeg	1333x2000		2018-03-16	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927796
안양_20180425_안양사_신기철_58.jpg	M-A320591.jpg	M-A320591	안양사	사진류	image/jpeg	3000x2000		2018-04-25	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927813
안양_20180425_안양사_신기철_59.jpg	M-A320592.jpg	M-A320592	안양사	사진류	image/jpeg	3000x2000		2018-04-25	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927814
안양_20180128_안양석수(광명/서울/안양이 만나는 곳)_신기철_21.jpg	M-A320571.jpg	M-A320571	안양석수(광명/서울/안양이 만나는 곳)	사진류	image/jpeg	3000x2000		2018-01-28	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927793
안양_20180316_안양시내전경_신기철_28.jpg	M-A320575.jpg	M-A320575	안양시내전경	사진류	image/jpeg	3000x2000		2018-03-16	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927797
안양_20180127_안양역_신기철_11.jpg	M-A320568.jpg	M-A320568	안양역	사진류	image/jpeg	3000x2000		2018-01-27	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927790
안양_20180127_안양역_신기철_12.jpg	M-A320569.jpg	M-A320569	안양역	사진류	image/jpeg	3000x2000		2018-01-27	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927791
안양_20180316_안양예술공원(삼성천)_신기철_29.jpg	M-A320576.jpg	M-A320576	안양예술공원(삼성천)	사진류	image/jpeg	3000x2000		2018-03-16	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927798
안양_20180425_안양예술공원철거촌_신기철_60.jpg	M-A320593.jpg	M-A320593	안양예술공원철거촌	사진류	image/jpeg	3000x2000		2018-04-25	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927815
안양_20180404_안양천_신기철_45.jpg	M-A320587.jpg	M-A320587	안양천	사진류	image/jpeg	3000x2000		2018-04-04	신기철	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	안양시	풍경	37.403136/126.927809
평택/2018/0113/안화리열병합/김승희(5)-3.jpg	M-A320946.jpg	M-A320946	안화리열병합	사진류	image/jpeg	2998x2000		2018-01-13	김승희	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	31개 시군	평택시	풍경	37.008653/126.976632
이천_20180111_안흥동 주상복합아파트_석정_11.jpg	M-A320895.jpg	M-A320895	안흥동 주상복합아파트	사진류	image/jpeg	2982x2000		2018-01-11	석정	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	이천시	풍경	37.209270/127.479128
성남_20180321_알파돔시티개발#3_안한식.jpg	M-A320406.jpg	M-A320406	알파돔시티개발 	사진류	image/jpeg	3010x2000		2018-03-21	안한식	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	성남시	풍경	37.407313/127.113846
26-고정남-야목역-2018-0608-30.jpg	M-A321097.jpg	M-A321097	야목역	사진류	image/jpeg	2365x3543		2018-06-08	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
27-고정남-야목역-2018-0608-30.jpg	M-A321098.jpg	M-A321098	야목역	사진류	image/jpeg	2365x3543		2018-06-08	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
28-고정남-야목역-2018-0519-30.jpg	M-A321099.jpg	M-A321099	야목역	사진류	image/jpeg	3543x2365		2018-05-19	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
29-고정남-야목역-2018-0519-30.jpg	M-A321100.jpg	M-A321100	야목역	사진류	image/jpeg	2365x3543		2018-05-19	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
30-고정남-야목역-2018-0519-30.jpg	M-A321102.jpg	M-A321102	야목역	사진류	image/jpeg	2365x3543		2018-05-19	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
31-고정남-야목역-2018-0519-30.jpg	M-A321103.jpg	M-A321103	야목역	사진류	image/jpeg	2365x3543		2018-05-19	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
32-고정남-야목역-2018-0605-30.jpg	M-A321104.jpg	M-A321104	야목역	사진류	image/jpeg	3543x2365		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
33-고정남-야목역-2018-0601-30.jpg	M-A321105.jpg	M-A321105	야목역	사진류	image/jpeg	3543x2365		2018-06-01	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
35-고정남-야목역-2018-0608-30.jpg	M-A321107.jpg	M-A321107	야목역	사진류	image/jpeg	3543x2365		2018-06-08	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
36-고정남-야목역-2018-0605-30.jpg	M-A321108.jpg	M-A321108	야목역	사진류	image/jpeg	3543x2365		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
39-고정남-야목역-2018-0608-30.jpg	M-A321111.jpg	M-A321111	야목역	사진류	image/jpeg	3543x2365		2018-06-08	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
40-고정남-야목역-2018-0608-30.jpg	M-A321113.jpg	M-A321113	야목역	사진류	image/jpeg	3543x2365		2018-06-08	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
41-고정남-야목역-2018-0608-30.jpg	M-A321114.jpg	M-A321114	야목역	사진류	image/jpeg	3543x2365		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
42-고정남-야목역-2018-0608-30.jpg	M-A321115.jpg	M-A321115	야목역	사진류	image/jpeg	3543x2365		2018-06-08	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
용인 20180415 양지면 이상임0001.jpg	M-A320839.jpg	M-A320839	양지면 	사진류	image/jpeg	5646x3765		2018-04-15	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221120
용인 20180406 양지향교 이상임 0003.jpg	M-A320808.jpg	M-A320808	양지향교 	사진류	image/jpeg	5428x3619		2018-04-06	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221089
강재훈-양평 남한강 새벽풍경01.tif	M-A321479.tif	M-A321479	양평 남한강 새벽풍경	사진류	image/tiff	3504x2336		2010-10-29	강재훈	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	대여작품	경기도의 교육	풍경	
양평_1981_83_최광호.tif	M-A321606.tif	M-A321606	양평_1981	사진류	image/tiff	3752x5586		1980-01-24	최광호	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	대여작품	경기도의 80년대초	풍경	
양평2_1981_83_최광호.tif	M-A321607.tif	M-A321607	양평_1981	사진류	image/tiff	5649x3794		1980-01-21	최광호	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	대여작품	경기도의 80년대초	풍경	
강진주_20180423_어망.jpg	M-A321075.jpg	M-A321075	어망	사진류	image/jpeg	1429x1905		2018-04-23	강진주	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	8인의 작가	도구들	사물	
용인 20180323 어비리 이상임0001.jpg	M-A320802.jpg	M-A320802	어비리 	사진류	image/jpeg	5557x3705		2018-03-23	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221083
용인 20180323 어비리 이상임0002.jpg	M-A320803.jpg	M-A320803	어비리 	사진류	image/jpeg	4266x2844		2018-03-23	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221084
21-고정남-어천역-2018-0605-30.jpg	M-A321092.jpg	M-A321092	어천역	사진류	image/jpeg	2365x3543		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
22-고정남-어천역-2018-0605-30.jpg	M-A321093.jpg	M-A321093	어천역	사진류	image/jpeg	2365x3543		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
23-고정남-어천역-2018-0605-30.jpg	M-A321094.jpg	M-A321094	어천역	사진류	image/jpeg	3543x2365		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
24-고정남-어천역-2018-0605-30.jpg	M-A321095.jpg	M-A321095	어천역	사진류	image/jpeg	3543x2365		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
25-고정남-어천역-2018-0605-30.jpg	M-A321096.jpg	M-A321096	어천역	사진류	image/jpeg	2365x3543		2018-06-05	고정남	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	8인의 작가	수인선	풍경	
시흥시_20180510_32_엠티브이북로 32.jpg	M-A320515.jpg	M-A320515	엠티브이북로 	사진류	image/jpeg	3000x2000		2018-05-10	김준영	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	시흥시	풍경	37.378096/126.769289
시흥시_20180510_28_엠티브이북로/가로등/벌판_김준영_28.jpg	M-A320511.jpg	M-A320511	엠티브이북로/가로등/벌판 	사진류	image/jpeg	3000x2000		2018-05-10	김준영	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	시흥시	풍경	37.378096/126.769285
시흥시_20180510_31_엠티브이북로/신축 31.jpg	M-A320514.jpg	M-A320514	엠티브이북로/신축 	사진류	image/jpeg	3000x2000		2018-05-10	김준영	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	시흥시	풍경	37.378096/126.769288
시흥시_20180510_26_엠티브이북로/신호등/가로등_김준영_26.jpg	M-A320509.jpg	M-A320509	엠티브이북로/신호등/가로등 	사진류	image/jpeg	3000x2000		2018-05-10	김준영	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	시흥시	풍경	37.378096/126.769283
여주남한강여강길_20180507_천년의강가_박교현(2).jpg	M-A320643.jpg	M-A320643	여주남한강여강길 천년의강가	사진류	image/jpeg	3006x2000		2018-05-07	박교현	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	여주시	풍경	37.302737/127.612012
여주남한강여강길_20180507_천년의강가_박교현(3).jpg	M-A320644.jpg	M-A320644	여주남한강여강길 천년의강가	사진류	image/jpeg	3006x2000		2018-05-07	박교현	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	여주시	풍경	37.302737/127.612013
여주남한강여강길_20180507_천년의강가_박교현(4).jpg	M-A320645.jpg	M-A320645	여주남한강여강길 천년의강가	사진류	image/jpeg	3005x2000		2018-05-07	박교현	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	여주시	풍경	37.302737/127.612014
여주남한강여강길_20180507_천년의강가_박교현(5).jpg	M-A320646.jpg	M-A320646	여주남한강여강길 천년의강가	사진류	image/jpeg	3006x2000		2018-05-07	박교현	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	여주시	풍경	37.302737/127.612015
여주남한강여강길_20180507_천년의강가_박교현.jpg	M-A320647.jpg	M-A320647	여주남한강여강길 천년의강가	사진류	image/jpeg	3006x2000		2018-05-07	박교현	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	여주시	풍경	37.302737/127.612016
부천_20180505_역곡 상상시장_박수정_64.jpg	M-A320387.jpg	M-A320387	역곡 상상시장 	사진류	image/jpeg	3000x2000		2018-05-05	박수정	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	부천시	풍경	37.504252/126.788656
부천_20180505_역곡역 CGV앞 거리상점_박수정_66.jpg	M-A320388.jpg	M-A320388	역곡역 CGV앞 거리상점 	사진류	image/jpeg	3000x2000		2018-05-05	박수정	2018-08-07	최연하	2018-08-22	이상민	경기천년 기록 아카이브	경기기록	31개 시군	부천시	풍경	37.504252/126.788657
용인 20180409 역삼동 이상임0001.jpg	M-A320813.jpg	M-A320813	역삼동 	사진류	image/jpeg	5760x3840		2018-04-09	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221094
용인 20180409 역삼동 이상임0005.jpg	M-A320814.jpg	M-A320814	역삼동 	사진류	image/jpeg	5760x3840		2018-04-09	이상임	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	용인시	풍경	37.221003/127.221095
연천_20180425_연강갤러리_KENN_1.jpg	M-A320683.jpg	M-A320683	연강갤러리	사진류	image/jpeg	2665x2000		2018-04-25	KENN(김병구)	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	연천군	풍경	38.098808/126.988943
연천_20180425_연강갤러리_KENN_2.jpg	M-A320684.jpg	M-A320684	연강갤러리	사진류	image/jpeg	2665x2000		2018-04-25	KENN(김병구)	2018-08-07	최연하	2018-08-23	김현미	경기천년 기록 아카이브	경기기록	31개 시군	연천군	풍경	38.098808/126.988944
연천_1981_83_최광호.tif	M-A321608.tif	M-A321608	연천_1981	사진류	image/tiff	3859x5746		1980-01-24	최광호	2018-08-07	최연하	2018-08-23	이상민	경기천년 기록 아카이브	경기기록	대여작품	경기도의 80년대초	풍경	
